id,lat,lon,name
660450821,46.7478966,7.6395318,Tankstelle Holzmätteli
661493618,46.9591371,10.3970489,Shell
662858693,47.2296259,7.5677965,Avia
663151349,46.8172772,7.214783,Garage Gilbert Neuhaus AG / Miniprix
663205656,46.757737,7.2090736,Garage E. & H. Kolly
663608023,47.2009587,7.5734973,Bögli
666391084,47.1376627,8.5800107,BP
667277732,47.364319,7.9292335,Agrola
668845217,47.5695474,8.9180358,AVIA Shop Tankstelle
679057788,47.1766437,8.1091655,SOCAR
686939916,45.8503364,8.9820098,Easy Stop
686939964,46.5697433,9.3685645,Shell
687534736,47.4641994,8.3302925,Ruedi Rüssel
690532466,47.1339104,8.0467163,Garage Pfenniger AG
691356568,47.2311911,7.5710637,Mini Prix
694572836,46.5334622,6.6302352,Gaz naturel
696657243,46.798762,7.1307287,Avia
698881444,47.4835208,8.2857586,Voegtlin-Meyer
698881600,47.4824992,8.2788868,Shell Kappelerhof
701550963,46.4638514,9.1873904,SOCAR
701652156,45.850212,8.9849412,Easy Stop
701671099,47.156677,7.2725619,Tamoil
701735044,47.299064,9.1752585,Tankstelle Garage Keller AG
704348032,46.9439545,7.4207435,BP
705005322,47.5149857,8.9362629,Agrola
713981283,46.8381654,8.1870503,bike atelier
726850050,47.3551895,8.3499524,Coop
727434779,46.8000342,6.629,Mini Prix
732108642,46.8845236,10.4641899,BP
734869663,46.9469734,7.4182628,Küng AG
740484383,47.5398447,7.5942075,Ruedi Rüssel
745283443,46.8101637,7.166158,Mini Prix
745958693,47.4428573,9.3951879,BP Service Bruggwald
746707045,46.1085655,7.090417,Adam Touring
746707068,46.1074225,7.0878982,Garage du Simplon
746707079,46.1094497,7.0914483,Garage du Nord
746707088,46.1060756,7.0853825,Migrolino
746737260,47.334353,9.4039821,BP
747389413,47.3107279,9.4354068,Agrola
757365679,47.0541578,8.2549125,Aperto
758437538,47.5714501,8.2482578,Voegtlin-Meyer
759831992,47.4721147,8.9238617,Avia
761492246,47.5589206,7.6012516,Wettstein Garage
765330262,47.3125048,8.0470293,Suhre Garage AG
767892667,47.1654451,7.7960546,Agrola
769056366,46.8944924,7.1696969,Migrol
769788287,46.8732186,7.1254255,Carrosserie City - Dula
771144383,47.4541087,9.3998191,Migrol Service Wittenbach
771221358,47.0343431,8.2647634,Migrol Service Kriens
773554425,47.2670568,7.8352392,Coop Pronto
773905094,46.7007304,7.145666,Miniprix
775345890,47.3226321,8.5781558,BP Garage Günthardt
775938665,47.3857365,8.4936574,BP Emil Frey Altstetten
776975625,47.2747939,8.8257725,Agrola
778541365,46.4313407,8.9659581,Avia
783778702,47.4607862,8.2466031,Ruedi Rüssel
783958365,47.3148522,9.0839457,Agrola
785515374,46.1703869,9.0076643,Euro Service
795605999,47.302478,7.932476,Avia
800657455,47.1300151,8.7438499,Agip
805122639,46.1765197,8.8220392,Tamoil
805177092,46.1783379,8.8167142,Eni
805177111,46.167665,8.7785161,Eni
806387974,46.1636698,8.7738914,Tamoil
806388027,46.1643349,8.7739825,Eni
806655564,47.0172905,7.4549526,Garage D. Egli AG
810111212,46.206042,7.0072655,Horizonville
812858865,47.1433173,7.7929114,Agrola
814092498,46.9433124,7.2390927,Autogarage Hörhager AG
815705041,46.8945841,7.1789372,Miniprix
827610265,46.6974028,9.4422663,Coop
828145645,46.676566,6.6462576,Garage du Gros-de-Vaud
829492817,46.6896573,9.5619857,Migrol
834687489,46.8269841,6.4966911,Garage Stop
836844286,46.7871603,7.5380925,TAMOIL
836844290,46.8191539,7.3656794,Garage SAchoenentannen
836868794,46.8090795,7.4770885,Migrol
838967717,46.1342583,8.9989364,BEBECO
848484172,46.6924705,6.7070341,Avia
849037882,46.3499272,8.7886078,Commune de Sonogno
850468864,46.8096586,9.3827413,Garage P. Balzer
856769114,47.281235,8.4006173,Tankdiscount Ottenbach
858928210,47.1095207,8.6780989,Avia
860155609,46.306161,7.9607106,Coop
860423930,46.2965697,7.5504487,Coop
861343529,46.3022281,7.7076576,Jäger
861491599,46.3016187,7.6996831,Garage Enzian
861682957,47.2661329,8.2023775,Hergol Tankstellen AG
865160661,47.4350159,9.4018411,Migrol Service Neudorf
867337856,47.3083457,8.1739419,Agrola
869106823,47.0491641,9.4287795,Pizol Garage
870702643,46.2273378,6.0783459,Shell
870717790,46.2232129,6.0686818,Station BP
872980408,47.328327,8.1142369,Garage B. Wicki
875365969,46.2283843,6.0731853,Garage Relais de la Meyrinoise SA (Tamoil)
876403608,47.3171831,8.4168683,Avia
884923624,46.6607904,7.7272191,Garage Schulthess
886099076,46.3112002,7.6369072,Ruedi Rüssel
886099078,46.3110211,7.6337369,Migrol
894602267,46.2201143,6.1404497,Shell
897687154,47.3506664,7.4235646,Miniprix
898008622,46.6999205,7.8886714,Migrol
898008646,46.6980921,7.8812511,Ruedi Russel
898008652,46.6777432,7.8509999,Oeltrans
898008653,46.6799973,7.8511245,Agrola
899266012,46.7058793,7.9033447,Flamol
899266029,46.7036954,7.8983186,Oeltrans
901272805,46.7884591,8.1601612,Garage Gasser
910361190,47.0657504,6.6960697,Tamoil
913688031,46.205707,6.0990123,Tamoil
917123981,47.447321,8.2933501,Tankbar
918635498,46.4710904,6.8404792,BP
919443818,47.234572,7.7744394,Agrola
919564460,47.5945616,9.3141348,Autohaus Semir AG
925664468,46.8259466,7.3014958,Tankstelle Agrola
926471432,46.6246116,7.6901237,Migrol
926942122,47.4049521,8.5497781,Avia Dörflistrasse
927182599,47.4482319,8.9264482,Agrola
928545561,46.7951961,9.8245072,Migrol
930927146,47.1043555,6.835598,Mini Prix
935831690,47.4123963,8.5239096,Wehntaler Tankstelle
935832538,47.4113884,8.5268978,Avia Shop Regensberg
936772253,46.9234431,7.4582926,Migrol Service Wabern
945468337,46.737169,7.6272136,Stadiongarage
948341016,47.0431779,7.5033202,Agrola
955760539,47.2809398,7.9339436,Avia
956494164,47.2501062,8.7798785,Avia
965894250,47.3739415,8.0829356,bp Service
969251925,46.1896677,6.1317637,Shell
970843021,47.404558,8.5563801,Ruedi Rüssel
988280430,47.1899979,7.5531406,SOCAR Biberist
989929488,46.7721039,7.1603525,Agrola
997576722,47.2586647,6.9998013,Tamoil
1002580653,46.675953,8.7555654,Garascha Plauns
1004434937,47.0916044,7.5869795,Gustoil
1005690808,47.0434102,7.0967427,Avia
1005732659,46.9960461,7.107865,Landi
1005732665,47.0043418,7.114943,Garage Lüthi Ins
1008899786,47.0867916,7.5265435,Garage Rohrbach
1008973306,46.4707022,7.126161,Jubin
1010474279,47.3664363,7.3587624,Shell
1019965180,47.1138754,7.3009621,Migrol
1033691216,47.4088158,9.2518229,BP
1043570734,46.3611856,6.8782349,Avia
1066532173,47.5457396,8.9648204,Agrola
1066847210,47.3940226,9.5886495,Agrola
1069757909,46.9775962,7.4211774,Ruedi Rüssel
1070743614,47.3419652,7.8642478,Coop Tankstelle
1077316888,47.1333266,8.1413176,Avia
1077316889,47.1364244,8.1359572,Agrola
1077327023,47.1391843,8.1291191,Auto Fit
1083458072,47.0513439,8.299039,BP
1088750855,46.9704417,9.5618015,Grisoil-Benzin
1103883235,47.349985,8.2704217,FS Tankstelle Hübscher
1106092642,47.454452,8.287749,OIL!
1115940413,47.2684858,8.587297,Horgengarage
1128241825,46.9288091,7.3823088,Shell
1135616539,46.2269845,7.3376598,Tamoil
1143341483,46.229762,7.8644199,Tamoil
1143341486,46.2470882,7.8767958,Shell
1143341489,46.2298288,7.8705632,BP
1148678388,46.9701528,8.4676767,Eni
1152714854,46.7754523,9.2009215,Shell
1154421295,47.0679635,8.3154803,Coop Tankstelle
1158234087,47.0446297,8.3670056,AVIA Tankstelle
1167954322,45.8729659,8.9783802,Piccadilly
1168557364,47.4835627,8.1930644,Midland
1168557417,47.4833911,8.1921644,coop
1169057575,46.515254,8.667533,Eni
1171138347,47.0621935,8.2651449,Emil Frey AG
1191627169,46.755779,7.6251953,Spymag AG
1191627198,46.7542937,7.6274399,Shell
1207862061,46.4746901,6.4184337,station-service Migrolino
1210603014,47.1899892,8.6459715,Avia
1228109353,47.511197,7.724108,Etzelpark Füllinsdorf Benzin
1237726505,47.6447869,9.1862367,Tamoil
1238265211,47.2098999,7.0020136,Station du College
1240203805,46.8868465,7.0489224,Agrola
1244934614,47.4573832,8.9452808,Tankstelle Svabic
1247814011,46.3341628,9.5367655,Agip
1258330247,47.4071384,8.5473271,Discount-Tankstelle
1262550302,47.1829632,7.8778521,Ruedi Rüssel
1263586134,46.8325723,9.4451452,Ruedi Rüssel
1277433290,46.6662459,6.7998149,BP
1279673078,46.5297566,6.6358813,Mini prix
1283828394,46.5193536,6.6403487,Shell
1298160841,47.4948396,7.0164145,Station-Shop de la Côte
1298163196,47.4994252,7.0104142,Station La Fleur de Lys
1298163197,47.4982443,7.016218,Shell
1298163198,47.5019803,7.0129227,Station Paupe
1299328892,46.9019808,8.6231533,Bootstankstelle
1301131017,47.0495447,8.2644204,Hergol
1305217876,47.5835169,9.0568047,BP
1322341728,47.0265743,7.4438977,Coop
1323307013,47.1847601,8.0169191,Ruedi Rüssel
1325892702,46.2961047,6.1671598,Shell
1332641756,47.1900752,8.7367004,BP
1334897806,47.3454159,8.3510271,Senten
1335581379,47.0924554,8.2531853,Landi Tankstelle
1337143769,47.5580502,7.5741773,Shell
1337181865,47.0401467,7.3040725,Agip
1337471849,47.2168937,7.7711546,Ruedi Rüssel
1338801659,47.3504527,7.9532825,Migrol Tankstelle AMAG Dulliken
1339704369,47.0413744,9.4324102,Migrol Service Pizolpark
1341487957,47.2473126,8.6387565,Ruedi Rüssel
1341959530,45.9316651,8.9742837,Piccadilly
1342602152,46.8889832,7.5228087,Tamoil
1348212458,47.5678724,8.5233914,Tamoil
1349293145,47.0407391,8.3098074,ewl gaz energie
1350936246,47.4046286,8.7197006,Autohaus Illnau AG
1358046462,46.8198031,7.584987,Agrola
1360531820,47.0320213,7.0565167,Miniprix
1361319683,47.3678087,8.564167,Shell Bergstrasse (Automat)
1361319687,47.367931,8.5644227,Shell Bergstrasse (Shop)
1363040120,47.3625248,8.5480473,Migrol Tankstelle AMAG Utoquai
1363477917,47.4500225,8.1452091,Voegtlin-Meyer
1366349899,47.3624756,8.5681877,BP Witikonerstrasse
1366703127,47.4065994,8.7241822,Agrola
1371793708,46.698223,7.737534,Ruedi Rüssel
1374825644,47.1927088,8.7186248,Power Station Niederberger
1375339404,47.4252829,8.7441568,Tankstelle Nüssli
1377911375,47.5254889,8.2155504,Agrola
1384275456,46.7718823,7.6314925,Oeltrans
1384810775,47.1099523,8.4506807,"AVIA, Tankstelle"
1389429452,47.3405539,9.530869,Tankstelle Motzer
1392528909,46.0888384,7.5091335,Garage des Alpes
1395851528,46.7575908,6.9327072,Garage Christian Favre
1406942836,46.6340621,10.4574614,BP
1413185616,46.5170341,6.6072755,Shell
1419909556,46.8120696,7.1368574,Migrol
1422954797,47.5300292,7.6409066,Ruedi Rüssel
1422954808,47.5268723,7.65582,Migrol Service Muttenz
1422954837,47.5286883,7.6457906,Ruedi Rüssel Muttenz
1423830742,46.9324304,7.1278439,BP
1424941577,46.8119989,7.1355427,MINIPRIX
1426129681,47.5250327,7.6839663,Coop Tankstelle
1427978267,47.3450234,7.9069744,Ruedi Rüssel
1428094165,47.3502334,7.8911643,SOCAR Olten
1428113830,47.3309439,7.8374242,Avia
1428115688,47.330653,7.8364586,Agip
1435448154,47.6671495,9.0887564,SOCAR Ermatingen
1435634107,47.6597537,9.1223471,Avia
1436158482,47.6502071,9.1720898,Coop Tankstelle
1436591403,46.3552043,8.9709633,Eni
1437292725,46.7687346,7.5835468,Agrola
1437292813,46.77236,7.5773896,F. Augsburger
1437637798,47.645075,9.2117789,AVIA / Lang Energie AG
1447469399,46.1948349,6.1527342,Avia
1453005631,46.3116172,7.9799598,Shell
1461962575,46.6848323,7.6681306,Coop
1468247342,46.5204821,6.5106981,Simond
1477153788,46.1898428,6.1993774,BP
1477740586,46.9738609,7.483221,Coop
1477747675,47.1628689,8.1041845,Agrola
1478083069,46.6669862,6.3296397,Tamoil
1479486531,46.4400609,8.8418979,Avia
1485039698,47.0825834,8.2724368,Sprengi
1487761567,47.3943519,8.5297022,Migrol Tankstelle Wipkingen
1488703647,47.4063348,8.5836156,Migrol Service Schwamendingen
1488717329,47.4073726,8.5865182,Avia Ueberlandstrasse
1488738142,47.4062266,8.5831505,Migrol Tankstelle Schwamendingen
1492328346,47.402714,8.577361,Tamoil
1492836194,47.4622166,9.3942782,P&P Autotreff AG
1492865481,47.3956372,8.6061099,Shell Sonnental
1493474970,47.0723902,8.2793174,Migrol Service Emmenbrücke
1493475034,47.0712331,8.2810579,Agrola
1500284210,47.3061018,8.1153725,Faes
1500284220,47.3036534,8.114051,Bolliger
1511296723,46.8255425,6.9244486,Coop
1513964564,47.361231,8.5224826,Eni Manessestrasse
1515923598,47.3177695,8.1839806,Migrol Tankstelle Boniswil
1519488377,46.8244089,6.9282194,Eni
1525269396,47.391139,8.5267589,Discount-Tankstelle
1528037438,47.4039392,8.56718,Ruedi Rüssel
1531318125,47.189242,8.8552324,Ruedi Rüssel
1535109278,46.4122618,6.1898628,Tamoil
1565389568,47.1451865,8.0148515,Wuest Garage
1565389577,47.1531563,8.0267177,Agrola
1569833060,46.222716,6.1302175,Tamoil
1569835418,46.2237738,6.131151,Parc-de-Budé
1571348229,47.5594198,8.0576316,OIL!
1571348249,47.5598484,8.0593662,SOCAR
1575815197,46.9932116,8.5214595,Tankstelle Agrola Gersau
1576589330,46.3839539,6.2212319,Esso
1580502878,47.346225,8.6018688,Shell Zollikerberg
1580768457,46.6784756,7.8508793,Oeltrans
1580983584,47.137517,7.3815278,AVIA
1581546464,46.6796135,7.8559151,Avia
1599440400,47.5529398,7.7971871,Ruedi Rüssel
1606216660,47.5316738,7.9885828,Agrola
1618141590,47.5334532,7.6046921,Coop Tankstelle
1626641320,46.5527078,6.7772004,Avia
1626642255,46.5526207,6.777446,Avia
1630419348,47.2668117,7.6969458,Gabi
1631244460,46.9546105,7.4786427,EcoStop
1631257567,47.3798416,7.949218,Migrol Tankstelle Lostorf
1639422734,46.0148105,9.0189266,Tamoil
1640520321,46.4900334,7.5660229,Garage Inniger
1652920891,46.922124,6.8081137,Agrola
1656300744,46.3020251,8.9922663,Eni
1661217443,46.8994411,8.2466074,BP
1662051350,46.585021,7.6489986,Shell
1666766811,47.5497616,9.3033076,Ruedi's Tankstelle
1673091430,46.5910757,7.6507677,Boxenstop
1673270469,47.3278762,9.2215753,Agrola
1674661390,47.5421359,7.5776747,Coop Tankstelle
1685063933,47.171467,8.2864796,Shell
1685703885,47.5012058,9.4473563,Red Fox
1689325383,46.174992,8.8173694,Shell
1689402740,46.1790408,8.8696241,Eni
1696273321,47.3841541,8.3957628,Migrol Service Reppischhof
1701490048,47.1739324,9.4653225,BP
1702809007,46.4472372,6.1557601,Eni
1704406678,46.1845118,7.4367851,Jubin
1708066596,47.3873573,8.1698834,Avia
1708066637,47.3871138,8.1670366,BP
1713381442,47.1295677,9.0510747,Arial
1721705361,46.7187262,6.960739,Mini Prix
1723238711,46.9377757,7.3933651,Coop
1726210994,47.311382,8.393637,Stutz
1732449803,47.3832035,8.0869974,Migrol Service Buchs AG
1735141082,47.3734647,8.681685,Lenzlinger Tankstellen
1737759646,46.3431931,8.97596,Tamoil
1743982428,46.9311105,7.4298957,Avia
1753928832,46.2579833,6.94545,BP
1757030057,46.1537134,8.904614,Avia
1757030067,46.1524037,8.9623808,Socar
1757030068,46.1499639,8.9282216,Migrol
1759660491,47.195103,8.7249048,Biodiesel vom Zimmerberg
1768343014,47.5797861,8.612637,BP
1769240597,47.533994,9.3463656,Migrol Tankstelle Steinebrunn
1769277686,47.5340938,7.6289604,Coop Tankstelle
1773647684,46.5284646,6.3404328,BEBECO
1775233553,47.5143094,8.0148684,Avia
1781591093,47.1297597,7.5329681,Agrola Bätterkinden
1782050608,46.1567581,5.9899665,Shell
1786093958,47.1050139,9.0656161,Shell
1791294272,47.4289183,8.5591906,SOCAR Glattbrugg
1792415841,46.5155206,6.5069801,Chantier Naval Balmer Ravey
1798164480,46.9157023,7.5637186,Agrola
1799498563,46.1763688,9.0124592,Eni
1799498564,46.1840955,9.0126965,Shell
1799498565,46.1884487,8.9966359,Avia
1799563805,46.3756083,8.9176709,Avia
1799563820,46.3752387,8.9192486,Tamoil
1800052853,46.1928872,6.0170095,Avia
1800185501,46.1835229,8.9839066,Eni
1808635564,46.1362808,7.1155728,Eni
1808929549,47.373198,8.1440957,Avia
1808929562,47.3747566,8.1430026,Avia
1809757329,47.5278232,7.941497,Voegtlin-Meyer
1814601989,47.1729279,8.9589822,Migrol Tankstelle Buttikon
1816824536,47.1824852,8.4840529,Migrol Service Zug
1816824547,47.1825095,8.4843391,WWZ
1816824579,47.1915585,8.5228027,Avia
1817496220,47.4036418,8.0853579,Migrol Service Rohr
1817527603,47.1869418,8.4733743,Migrol Tankstelle AMAG Cham
1819439499,47.1921608,8.4882368,Landi
1826340597,47.2010669,7.5467772,Howald
1826381833,46.9117221,7.9327732,Migrol Service Escholzmatt
1827364426,46.9485531,8.0129183,AVIA
1828569947,46.6779564,7.8508688,Oeltrans
1829783287,47.1269593,7.9977969,Agrola
1835275007,47.4633657,9.5927576,Ruedi Rüssel
1835275018,47.464392,9.5919065,Spurt
1835326126,47.138397,9.0492936,Shell
1843138084,47.5777503,8.9746831,Garage Debrunner
1843378639,47.6950212,8.5830796,Migrol Tankstelle Beringen Industrie
1845304513,47.1876983,8.3973611,Agrola
1845461046,46.9549838,8.0189381,Ruedi Rüssel
1854831311,47.4176287,9.0464699,Avia
1856395645,47.7927487,8.6108011,Tannair GmbH
1856809564,46.4611742,6.3424132,Sirca
1856810715,46.4626765,6.3449643,Jaquillard
1869703878,47.0376643,8.161097,Nasa
1874196802,47.0513972,8.0682995,Agrola
1882056112,47.5300983,7.6054191,Avia
1882065880,47.5850184,7.5935859,Shell Baslertor
1884922207,46.9101298,7.6322776,Coop
1886547907,47.0379211,8.1610561,Nasa
1889486988,47.4736901,9.0602983,Tankstelle Sonne
1891089861,46.9003813,7.6331605,Socar
1896270896,47.3965165,8.6116995,Minoretti
1907628745,47.0567481,6.8999282,Migrol
1921976248,46.4398191,6.2483809,Eni
1923272905,46.7937204,7.1431039,Meuwli SA
1923314905,47.1804047,9.4470167,Kühnis
1924177999,47.4802114,8.4847451,Avia Niederhasli
1933343179,46.3834787,6.2167148,Tamoil
1933689564,46.871406,6.9359011,"Garage Combremont, Grandcour"
1936459890,46.1885148,6.1426674,Remo Arnoldi
1944924400,47.0822789,8.2650138,Riffig
1946091623,47.0508099,7.5483644,Agrola
1949179157,47.1845226,8.1075043,Avia
1949535717,46.8597501,7.4955206,Agrola
1953487290,46.7122543,9.4452742,Tanstelle Viamala Raststätte Thusis
1960477734,46.1657193,7.2092621,Station de Riddes
1960490981,46.1171208,8.7084061,Eni
1961638543,46.1161609,8.7074783,Stazione Aniceto
1962314078,47.4184749,9.4958775,Ebni-Garage
1975299928,46.1812888,6.8733314,Combustia
1975546345,47.5618331,8.9060671,Migrol Service Frauenfeld
1976789584,47.0830225,7.9557499,Migrol Tankstelle
1976898678,47.5460209,7.5837638,Migrol Tankstelle Gundeldingen
1976917024,47.5657309,7.573832,Avia
1977209660,46.2181263,6.1431184,AVIA
1979812153,45.841138,8.9617777,Eni
1981714666,47.3452668,8.1606575,Agrola Seon
1994208081,47.5011525,8.0091467,Agrola
1997878114,46.1908718,6.1203623,BP Petit Lancy
2002786093,46.9276784,7.4935799,Shell Muri
2011278133,47.2053435,7.5335325,Agrola
2020021665,47.0404345,8.1758077,Garage Seeberger
2025508669,46.7178555,7.7099806,Agrola
2030250496,47.4310576,8.5662085,Avia
2030813794,47.08163,8.2682206,Sprengi Garage
2031025592,47.4641945,8.9936157,Socar Sirnach
2037405840,47.5350173,7.5716334,Avia
2037405848,47.516749,7.5584937,Avia
2038180365,47.0457315,9.061261,Höhe
2038180380,47.0358484,9.0726161,Migrol
2044313034,47.1546586,7.0145577,Mini Prix
2049498641,47.536654,7.6066804,BP
2063703190,46.8105604,7.1777813,Coop
2069906938,46.8115578,7.1730597,Le Garage
2069997188,47.0706878,6.7066653,Station de la Crête
2074771409,47.5481192,9.3718004,Migrol Service Egnach
2074771410,47.548936,9.3717356,Ruedi Rüssel
2080030876,47.3103623,8.556814,Garage Küry GmbH
2082083945,47.0127716,7.0082828,Migrol
2082727575,47.4574017,7.6056559,Avia
2086964148,47.3009386,8.8364358,Agrola
2087629938,47.4056205,7.6899813,Ruedi Rüssel
2088172705,46.4615715,6.8570441,Station service
2100516385,47.6693995,8.6377475,Landgarage
2104399786,47.4315388,7.7056924,Avia
2109027261,47.0965469,9.3530771,Agrola
2123681572,46.9328673,7.5065369,BP
2126510762,47.2169773,7.7537263,Landi
2140022268,46.8867073,8.2107708,Avia
2142689748,46.6561874,6.5102238,Tamoil
2147659038,47.0344057,7.6309276,Coop
2166192091,46.9253424,7.5736358,Migrol
2172529283,47.0118226,7.6590283,Agrola
2173294557,47.0084458,7.1564357,autofit garage waelti
2183596691,47.1681801,8.2876628,Agrola
2184457034,47.2833097,7.9453164,Hofer & Co
2185610249,47.1760678,8.9077084,Migrol Service Siebnen
2186282617,47.2346403,8.4277609,Agrola Dorfstrasse
2193310580,47.2768553,7.3728857,Gobat
2194325506,47.2824578,7.3815906,Shell
2194509641,47.4000687,8.4116786,Tamoil
2194955245,47.2822364,7.3807601,ACM AutoCentre
2214821219,47.3684503,8.4967351,SOCAR Triemli
2232036984,46.9274953,7.3798608,Avia
2233923218,46.8765861,7.0326379,Coop
2251949258,46.6051635,9.4273614,Avia
2262032671,46.9007649,7.4013264,SOCAR
2267251447,46.2066493,6.1220684,Tamoil
2276702417,47.5712202,7.5692209,Shell Flughafenstrasse
2279775523,47.4052121,8.2201673,OIL!
2287987550,47.4672556,7.8004766,BP
2290342093,47.5203202,8.5472046,Agrola
2290610240,47.4962061,8.2674926,SOCAR Untersiggenthal
2290630916,47.3029914,8.3120463,Avia
2293738942,46.249419,7.3478754,Garage Yvon Dubuis
2294128749,47.3625325,7.3601035,Agrola
2296075721,46.790839,6.5278934,Garage du Clos
2298168567,46.2323759,6.1231165,Mini Prix
2301905696,46.2361833,6.1241342,BP
2306589625,46.2361036,6.1236391,BP
2310133319,47.0325583,7.6325861,Migrol Service Oberburg
2319855981,46.225487,6.1062793,Tamoil
2320614539,47.3611129,8.3687981,Touring-Garage & Carrosserie Stefan Baur AG
2321097739,47.4121896,8.1593713,Rüebliland
2321655387,47.61111,8.7262668,Agrola
2322343951,46.7448381,8.1958192,Oeltrans
2330954312,46.7403947,7.5993878,Tankstelle Bierigut
2342240617,47.3069234,9.0871791,Coop Tankstelle Wattwil
2342240672,47.3288979,9.0847543,BP
2342241222,47.3645608,9.0411115,BP
2344276924,46.7949419,7.4030135,AVIA
2344545324,47.2134464,8.2659019,Tankstelle
2344551128,47.222165,8.2532433,Agrola TopShop
2353769640,47.0556458,8.0810235,Discount-Tankstelle
2354711911,46.3078224,7.9683586,Tank-Treff
2357532576,47.4623067,8.9537317,Migrol Tankstelle Eschlikon TG
2367298772,46.6224184,9.182558,Tankstelle
2369236534,47.4365425,7.0116965,Garage Vallat Sàrl
2371367682,47.3322385,7.7508902,Tschopp
2376309412,47.563447,9.0478265,Ruedi Rüssel
2377108626,46.7522377,7.0309206,Mini Prix Garage Mörel
2383717270,46.4790008,8.7960072,Avia
2385204503,46.8358843,9.2943607,Ruedi Rüssel
2386691625,46.148803,8.8631504,Tamoil
2387341805,47.2118886,7.7842292,Schulhausgarage
2388339711,46.4770761,6.3970477,Agip
2389917394,46.7203688,7.0918108,Von Oetinger Patrick
2392081646,47.5486386,7.5572631,BP
2392657652,47.5513783,7.624196,Ruedi Rüssel
2392657658,47.5498243,7.6255636,Migrol Service Birsfelden
2400839575,46.8850388,9.8739029,Centralgarage
2400839628,46.9666479,9.694265,Avia
2400839640,46.9701525,9.6837817,Coop Tankstelle
2402540485,46.7214909,6.5388581,Coop Pronto
2405452663,47.1341192,7.2417642,Garage Urania
2407228024,46.9842893,8.4113637,Tamoil
2416781612,46.1549808,8.7717833,Piccadilly
2417622006,46.4629113,7.1010222,Station les Moulins
2418251995,46.9471699,7.3896493,Avia
2418870049,46.2808585,7.5106127,Coop Pronto
2430389779,47.1872572,7.8484635,Agrola Melchnau
2432632982,47.1724793,8.0922082,BP
2432632983,47.151273,8.1664137,Avia
2433663082,46.4622041,6.0757097,BP
2446828004,46.8137326,6.9527219,Jubin
2450501370,47.271313,8.3433422,Coop Pronto
2451962794,47.1985893,7.7866283,Gustoil
2463639260,47.6096267,8.5340093,Avia Wesag Auto AG
2463639822,47.6110084,8.5396384,Tamoil Garage Sigrist
2466323687,47.3600319,8.0524957,Voegtlin-Meyer
2468529775,47.0474986,7.1504118,Seetankstelle Lüscherz
2469122824,47.4721676,7.7583082,Blitz-Garage AG
2469124932,47.4705075,7.7626736,ecostop
2471120934,47.1359348,8.6087761,Tamoil
2477003262,47.0802212,7.749732,Touring Garage
2477003268,47.1141394,7.7797154,midland
2477003483,47.1671418,7.7964588,Avia
2479965161,47.474544,9.5802881,Coop
2480248159,46.9861131,8.4141384,Agrola
2498353735,47.1151263,7.125019,Agip
2511874387,47.2242471,7.8937055,Shell
2511896139,47.1757596,8.1027455,Agrola
2513636432,47.3921617,8.67484,AGROLA
2522474456,47.4570056,7.8070957,Avia
2522474461,47.465747,7.8025587,Avia
2549317450,47.5223356,9.4000416,Agrola
2563389409,47.4174703,9.1696618,Coop Tankstelle
2571051411,47.083383,8.1244828,Agrola
2576639883,47.4901182,7.6087693,Coop Tankstelle
2576641031,46.9195617,9.5627521,Coop Tankstelle
2576644569,47.3274477,8.5299541,Coop
2576974605,47.4768015,9.5775038,BP
2581670449,47.1765044,9.4670379,MIGROL / AMAG Retail Buchs
2589391996,47.2384314,7.2503148,Agrola
2594087411,47.552469,8.873065,AVIA
2594087412,47.5611502,8.8891118,SOCAR Frauenfeld
2594087414,47.56378,8.8752947,BP
2600727479,47.4117642,9.0690072,Migrol Tankstelle Bazenheid
2611932131,47.2384952,8.7497668,AVIA
2613273097,47.4141929,8.1649918,Ruedi Rüssel
2613273100,47.3985241,8.1787604,Shell
2613649986,47.1546544,8.3160246,Agrola Ballwil
2617018701,47.1277093,7.9069185,Agrola
2619423727,47.4597676,9.384802,Agrola
2619516259,46.3979238,7.768477,Ruedi Rüssel
2629123779,47.2687837,7.6870648,Migrol
2630944453,47.291096,8.1940206,Garage Steiner
2633729038,47.516266,8.6799636,Coop Tankstelle
2633729039,47.5149155,8.6823507,Avia
2637205219,46.3142634,6.9409162,Migrol
2638832219,47.5136018,9.4381216,Bootstankstelle
2639107872,47.5192521,9.4242988,BP
2643475964,47.3597415,8.0550095,Avia
2647325839,47.2389462,7.6630512,BEBECO Wangen a A
2648339595,46.9451396,7.4730558,Avia
2674580997,47.4683784,9.3455004,Agrola
2694195855,47.219976,8.155417,Avia
2696218096,47.4846521,9.5510992,Avia Tankstelle
2697748656,47.3881064,8.5245108,Rigoni & Co
2702363178,46.6254513,8.0246383,Ruedi Rüssel
2703041969,47.0923913,9.3435543,Ruedi Rüssel
2705742343,47.4477209,8.3295104,Rudi Rüssel
2715681249,47.4695439,9.5875922,Freie Tankstelle Rheineck
2720687666,47.2397471,8.733336,Agrola
2722873137,47.3690097,7.3576492,Power Shop
2725280247,47.5214538,8.6575457,Agrola
2727215234,46.8238141,7.0994848,Coop
2741686844,47.39498,8.4870209,Avia Bernerstrasse Nord
2742294821,47.4180878,7.243632,Full automatic (CB and cash)
2765456786,47.3630888,7.3542521,Jubin
2765456793,47.3653835,7.3462032,Paupe Station
